,HexId,HexLevel,AverageMotorVehicles,AreaConnectorCount,AreaStationCount,CentroidCoor,KNumber
869,881958622dfffff,8,0.0,0.0,0.0,"[51.46879187825033, -2.919356590967212]",11
870,8819582121fffff,8,0.0,0.0,0.0,"[51.34259052717115, -2.4438260968695267]",8
871,8819587467fffff,8,0.0,0.0,0.0,"[51.44918950100736, -2.7359003771514385]",2
872,88195839a9fffff,8,692.2291666666666,0.0,0.0,"[51.41568564175549, -2.5559912755560736]",2
873,8819586ee1fffff,8,0.0,0.0,0.0,"[51.28919465422219, -2.9468699680538073]",21
874,8819583959fffff,8,0.0,0.0,0.0,"[51.4742698924809, -2.5229775655469036]",1
875,8819586ed5fffff,8,0.0,0.0,0.0,"[51.27602407831349, -2.9045910039317366]",18
876,881958701bfffff,8,0.0,0.0,0.0,"[51.53979677167974, -2.8253891021266124]",9
877,8819586269fffff,8,0.0,0.0,0.0,"[51.486559301252406, -2.8958800467744474]",8
878,8819586e6bfffff,8,1988.3333333333333,0.0,0.0,"[51.34161121492692, -2.9674417605277763]",20
879,8819587647fffff,8,221.80555555555554,0.0,0.0,"[51.4927465208709, -2.6481701832142064]",3
880,881958382bfffff,8,0.0,5.0,2.0,"[51.44918706357672, -2.4964785670851093]",0
881,8819582ab7fffff,8,0.0,0.0,0.0,"[51.27805813556082, -2.4846412787106176]",2
882,8819580d8dfffff,8,0.0,0.0,0.0,"[51.54101659488961, -2.688884911341173]",6
883,8819582acbfffff,8,0.0,0.0,0.0,"[51.321196748353344, -2.4423653134577674]",6
884,8819586253fffff,8,0.0,0.0,0.0,"[51.457886598052575, -2.844039618958192]",5
885,8819583b35fffff,8,0.0,0.0,0.0,"[51.48975294058075, -2.532316441825347]",2
886,8819582803fffff,8,0.0,0.0,0.0,"[51.308706904824284, -2.548475679579923]",5
887,88195860b9fffff,8,3543.509722222222,0.0,0.0,"[51.353994122258165, -2.9064170228978186]",14
888,8819586229fffff,8,0.0,0.0,0.0,"[51.466977323659556, -2.906798781333345]",10
889,8819580cbbfffff,8,0.0,3.0,1.0,"[51.49900386308146, -2.5949103857108455]",0
890,88195876ddfffff,8,44.25,0.0,0.0,"[51.43486795866039, -2.5903465940743566]",2
891,8819587437fffff,8,39.357142857142854,0.0,0.0,"[51.41230991207238, -2.7249279028116935]",3
892,8819583b13fffff,8,0.0,2.0,1.0,"[51.482330898170204, -2.4822776113901655]",0
893,881958602dfffff,8,0.0,0.0,0.0,"[51.42729259480054, -2.9740954448316033]",18
894,881958662bfffff,8,0.0,0.0,0.0,"[51.338089003872746, -2.7483596076669485]",2
895,881958285bfffff,8,0.0,0.0,0.0,"[51.316815971497114, -2.507887484970994]",3
896,881958634dfffff,8,0.0,0.0,0.0,"[51.50336470962457, -2.963447933830324]",14
897,8819586539fffff,8,0.0,0.0,0.0,"[51.29977142416172, -2.8733880800755736]",14
898,88195865cbfffff,8,0.0,0.0,0.0,"[51.277010734268686, -2.8139324794910614]",12
899,8819587693fffff,8,0.0,0.0,0.0,"[51.399836306574706, -2.591982813359555]",2
900,88195866cbfffff,8,0.0,0.0,0.0,"[51.30569333437605, -2.6717954162819724]",9
901,881958671dfffff,8,0.0,0.0,0.0,"[51.34538715289322, -2.798410434931282]",5
902,881958661dfffff,8,0.0,0.0,0.0,"[51.332602930209625, -2.7108424141874417]",4
903,8819580de3fffff,8,0.0,0.0,0.0,"[51.542855189269574, -2.7014309618158383]",7
904,8819587085fffff,8,0.0,0.0,0.0,"[51.506588575737815, -2.8394444222509683]",6
905,8819586453fffff,8,0.0,0.0,0.0,"[51.29525309805356, -2.7452075037406813]",8
906,8819583961fffff,8,0.0,3.0,1.0,"[51.483523023064265, -2.5855486958949023]",0
907,8819587485fffff,8,0.0,0.0,0.0,"[51.38541115399027, -2.685816403095482]",2
908,8819586ed9fffff,8,0.0,0.0,0.0,"[51.28015174297258, -2.8842774100295965]",16
909,8819580dadfffff,8,0.0,0.0,0.0,"[51.53879248191507, -2.721821260227582]",6
910,8819583985fffff,8,9.875,0.0,0.0,"[51.41383658710742, -2.543491510392917]",2
911,8819586265fffff,8,0.0,0.0,0.0,"[51.482453314501505, -2.916267080069462]",10
912,88195871d5fffff,8,0.0,0.0,0.0,"[51.52160733389363, -2.8944221114991406]",11
913,8819583aa7fffff,8,0.0,0.0,0.0,"[51.432150333199786, -2.4293527723919954]",6
914,88195875bdfffff,8,0.0,0.0,0.0,"[51.38456258801511, -2.7765571733283583]",5
915,8819580d91fffff,8,0.0,0.0,0.0,"[51.515963742267424, -2.6622490974704767]",4
916,8819586263fffff,8,0.0,0.0,0.0,"[51.47290003161589, -2.898974111515279]",9
917,8819580ccbfffff,8,0.0,0.0,0.0,"[51.538042313855264, -2.5728956717061355]",1
918,88195876b7fffff,8,13.75,0.0,0.0,"[51.39945980523617, -2.637324672472461]",5
919,8819583887fffff,8,0.0,0.0,0.0,"[51.39311343079501, -2.451399537497434]",5
920,8819580dc3fffff,8,0.0,0.0,0.0,"[51.5450728219179, -2.6684966775522803]",5
921,8819580d9bfffff,8,0.0,0.0,0.0,"[51.514122089472686, -2.6497139259413203]",3
922,8819583a6bfffff,8,0.0,0.0,0.0,"[51.50987294552641, -2.430538003329902]",4
923,8819586207fffff,8,0.0,0.0,0.0,"[51.45742264632105, -2.8895132512615027]",9
924,8819587019fffff,8,0.0,0.0,0.0,"[51.54753195594548, -2.830114649714959]",10
925,8819582107fffff,8,0.0,0.0,0.0,"[51.338873656376784, -2.4188890959723417]",9
926,88195866b9fffff,8,0.0,0.0,0.0,"[51.274269382718046, -2.698352992345267]",10
927,8819586703fffff,8,0.0,0.0,0.0,"[51.34720871925861, -2.8109281195760505]",6
928,8819583963fffff,8,0.0,0.0,0.0,"[51.47578191489982, -2.5808699872339815]",1
929,881958651dfffff,8,0.0,0.0,0.0,"[51.303890452525586, -2.853068830743337]",12
930,8819586757fffff,8,0.0,0.0,0.0,"[51.351310466813935, -2.7905975861820163]",4
931,88195870c5fffff,8,0.0,0.0,0.0,"[51.52615041378922, -2.828501010306603]",7
932,881958608bfffff,8,0.0,0.0,0.0,"[51.36585737402688, -2.890797012466027]",12
933,88195862b3fffff,8,0.0,0.0,0.0,"[51.3818261877127, -2.8548257710305283]",10
934,8819580cbdfffff,8,1581.0,0.0,0.0,"[51.508589999448475, -2.612120486856577]",2
935,8819586e8bfffff,8,0.0,0.0,0.0,"[51.270084254224656, -2.9123889160332848]",19
936,8819582a45fffff,8,0.0,0.0,0.0,"[51.37914960021667, -2.499861038442279]",5
937,8819587731fffff,8,0.0,0.0,0.0,"[51.47241102991797, -2.7500134551409516]",2
938,8819587663fffff,8,1677.338955026455,0.0,0.0,"[51.48868806013183, -2.6685381772837413]",2
939,8819583983fffff,8,0.0,0.0,0.0,"[51.40424091559937, -2.52633011320068]",3
940,88195871d7fffff,8,0.0,0.0,0.0,"[51.51387143987327, -2.889687748996319]",10
941,8819586159fffff,8,0.0,0.0,0.0,"[51.44277138077654, -2.9835801056961144]",18
942,8819587015fffff,8,0.0,0.0,0.0,"[51.543445468552285, -2.8505176342561995]",10
943,8819583b39fffff,8,0.0,0.0,0.0,"[51.493785561060584, -2.5119599949523934]",1
944,8819586709fffff,8,0.0,0.0,0.0,"[51.36087838254773, -2.8078220967873713]",5
945,8819583b29fffff,8,0.0,0.0,0.0,"[51.51112100323201, -2.533815838596972]",1
946,88195871b1fffff,8,0.0,0.0,0.0,"[51.49792744064993, -2.9257411322920426]",11
947,8819586405fffff,8,0.0,0.0,0.0,"[51.30254711766738, -2.7952197846860467]",8
948,88195876c3fffff,8,450.3680555555556,0.0,0.0,"[51.436713025719165, -2.6028569456048687]",1
949,881958293dfffff,8,0.0,0.0,0.0,"[51.31752282979512, -2.656168710121359]",8
950,8819582923fffff,8,0.0,0.0,0.0,"[51.3193576632567, -2.6686621917157876]",8
951,881958212dfffff,8,0.0,0.0,0.0,"[51.35033999153945, -2.4484707510233905]",9
952,88195871bbfffff,8,0.0,0.0,0.0,"[51.49611261797569, -2.913176181961839]",10
953,88195876e3fffff,8,0.0,12.0,5.0,"[51.4344983552451, -2.635715358367578]",0
954,8819587685fffff,8,759.4583333333334,0.0,0.0,"[51.42675513399519, -2.63103208395658]",1
955,881958624bfffff,8,0.0,0.0,0.0,"[51.481103354266935, -2.858209990010993]",5
956,8819587687fffff,8,5.208333333333333,0.0,0.0,"[51.41901145524839, -2.6263502327150774]",2
957,881958059dfffff,8,0.0,0.0,0.0,"[51.538969575128725, -2.4366568719084194]",2
958,881958768dfffff,8,2048.392857142857,0.0,0.0,"[51.43265662094581, -2.6232012573183314]",1
959,8819582b55fffff,8,0.0,0.0,0.0,"[51.374752834363164, -2.565473804117049]",4
960,88195862bbfffff,8,0.0,0.0,0.0,"[51.38775146177977, -2.847010392384752]",10
961,8819582951fffff,8,0.0,0.0,0.0,"[51.33157910895474, -2.6077376661385143]",5
962,88195865c3fffff,8,0.0,0.0,0.0,"[51.27107908121385, -2.8217343556294963]",13
963,8819582a1dfffff,8,0.0,0.0,0.0,"[51.34815702260559, -2.481246700620041]",8
964,8819582a89fffff,8,0.0,0.0,0.0,"[51.309406154712605, -2.4580105607066947]",4
965,8819583837fffff,8,0.0,0.0,0.0,"[51.42780979656428, -2.4949950161494674]",1
966,88195860d3fffff,8,0.0,0.0,0.0,"[51.362227795974185, -2.8657352280361903]",10
967,8819580debfffff,8,0.0,0.0,0.0,"[51.548753132157394, -2.693587316910829]",7
968,8819582b07fffff,8,0.0,0.0,0.0,"[51.36479292806822, -2.5936170735713087]",1
969,8819582163fffff,8,0.0,0.0,0.0,"[51.354372987275475, -2.4281707370888896]",10
970,8819582849fffff,8,0.0,0.0,0.0,"[51.34191413931027, -2.534333211380672]",7
971,88195829cdfffff,8,0.0,0.0,0.0,"[51.30242160244824, -2.601546543179851]",9
972,88195861d5fffff,8,0.0,0.0,0.0,"[51.38445986249214, -2.9707661026548613]",18
973,8819587769fffff,8,0.0,0.0,0.0,"[51.51518003034318, -2.753178895484624]",4
974,8819586281fffff,8,0.0,0.0,0.0,"[51.40916079426214, -2.8486272439862765]",10
975,881958399bfffff,8,0.0,0.0,0.0,"[51.39279014444944, -2.4966875177196246]",3
976,8819580e95fffff,8,0.0,0.0,0.0,"[51.54610733311703, -2.532141910851949]",2
977,8819587517fffff,8,0.0,0.0,0.0,"[51.42736884286214, -2.779738083874598]",3
978,88195828e5fffff,8,0.0,0.0,0.0,"[51.28139238925218, -2.5547902847990285]",6
979,8819583987fffff,8,0.0,0.0,0.0,"[51.406091369377826, -2.538825591051338]",3
980,8819586017fffff,8,0.0,0.0,0.0,"[51.39864186171227, -2.9222384119840243]",15
981,8819582b21fffff,8,0.0,0.0,0.0,"[51.3684768151091, -2.618610346004577]",1
982,88195875dbfffff,8,0.0,0.0,0.0,"[51.396822442592054, -2.7155360459784528]",1
983,8819586717fffff,8,0.0,0.0,0.0,"[51.33171610681773, -2.8015176212453348]",6
984,881958646bfffff,8,0.0,0.0,0.0,"[51.31622166339837, -2.7921128266524344]",6
985,8819582a87fffff,8,0.0,0.0,0.0,"[51.29761077191973, -2.4736513559236717]",2
986,8819583a2dfffff,8,0.0,0.0,0.0,"[51.499977698591216, -2.458740774690453]",1
987,88195871adfffff,8,0.0,0.0,0.0,"[51.52294804738057, -2.9525368077214065]",15
988,8819587627fffff,8,0.0,0.0,0.0,"[51.470982063236896, -2.692044396933633]",3
989,8819586091fffff,8,0.0,0.0,0.0,"[51.35036840217236, -2.8813563898288685]",12
990,881958385bfffff,8,0.0,0.0,0.0,"[51.45352213041985, -2.4308113972209946]",6
991,881958750dfffff,8,0.0,0.0,0.0,"[51.458332806474374, -2.798581095206267]",2
992,88195876c9fffff,8,3464.8553240740744,49.0,26.0,"[51.45035388442434, -2.5997020355155067]",0
993,8819587527fffff,8,470.5833333333333,0.0,0.0,"[51.4424064420483, -2.8345998759608952]",5
994,8819586009fffff,8,0.0,0.0,0.0,"[51.427794784582126, -2.9286168095544762]",14
995,8819586eddfffff,8,0.0,0.0,0.0,"[51.28196270751635, -2.8967919642406255]",17
996,8819586355fffff,8,0.0,0.0,0.0,"[51.48015492235675, -2.9492184594872914]",13
997,8819587661fffff,8,65.76785714285714,0.0,0.0,"[51.49642760685767, -2.6732328581848166]",2
998,8819586e39fffff,8,8.916666666666666,0.0,0.0,"[51.312435055600986, -2.961051440491609]",21
999,88195872ddfffff,8,0.0,0.0,0.0,"[51.55609944420805, -2.7437927286214983]",9
1000,8819587753fffff,8,0.0,0.0,0.0,"[51.48646211174678, -2.7014403093315327]",1
1001,8819586e81fffff,8,0.0,0.0,0.0,"[51.271892100482496, -2.924904871972348]",20
1002,8819583a31fffff,8,0.0,0.0,0.0,"[51.474889958097634, -2.4322711183516765]",4
1003,8819587581fffff,8,0.0,0.0,0.0,"[51.39639750447575, -2.760917947747153]",4
1004,88195828e1fffff,8,0.0,0.0,0.0,"[51.27954746682503, -2.54231960552617]",5
1005,88195860cdfffff,8,0.0,0.0,0.0,"[51.39501650544483, -2.8971544550139705]",13
1006,8819587431fffff,8,0.0,0.0,0.0,"[51.418221013758135, -2.7171029412011727]",4
1007,8819582b03fffff,8,0.0,0.0,0.0,"[51.362949212160146, -2.581123445237379]",2
1008,881958676bfffff,8,0.0,0.0,0.0,"[51.37044419772795, -2.8250545718238804]",7
1009,8819582a9bfffff,8,0.0,0.0,0.0,"[51.284294215382516, -2.4316283902530453]",5
1010,8819583855fffff,8,0.0,0.0,0.0,"[51.457243901127875, -2.455800970015552]",4
1011,88195871e3fffff,8,0.0,0.0,0.0,"[51.52705619846566, -2.932132423491326]",14
1012,8819580c99fffff,8,0.0,0.0,0.0,"[51.50893719790148, -2.56670166269948]",1
1013,8819582ad7fffff,8,0.0,0.0,0.0,"[51.29979902938842, -2.440905624674747]",5
1014,8819582a29fffff,8,0.0,0.0,0.0,"[51.36146110694781, -2.523343686254695]",7
1015,88195829a9fffff,8,0.0,0.0,0.0,"[51.27877228622335, -2.6327963884786163]",13
1016,88195870b7fffff,8,0.0,0.0,0.0,"[51.47928231218776, -2.8456572948476424]",4
1017,88195876cdfffff,8,0.0,14.0,8.0,"[51.452198509280294, -2.6122169434988476]",0
1018,8819586569fffff,8,0.0,0.0,0.0,"[51.33669150146918, -2.8844462687226646]",13
1019,8819586667fffff,8,0.0,0.0,0.0,"[51.35358203000126, -2.7577530942341344]",1
1020,88195838b1fffff,8,0.0,0.0,0.0,"[51.37947656209311, -2.454582626170346]",6
1021,8819586725fffff,8,0.0,0.0,0.0,"[51.35448308420112, -2.8610187478577735]",10
1022,881958771bfffff,8,167.08333333333334,0.0,0.0,"[51.47281815438566, -2.704575642897282]",3
1023,8819583b3bfffff,8,0.0,0.0,0.0,"[51.4860442838681, -2.507292987241476]",1
1024,88195874c7fffff,8,0.0,0.0,0.0,"[51.397229712989514, -2.6701693601511143]",4
1025,88195870d5fffff,8,0.0,0.0,0.0,"[51.50885137584737, -2.8065012785432164]",5
1026,8819583919fffff,8,39.958333333333336,0.0,0.0,"[51.454748013858364, -2.533988632550197]",1
1027,8819580ce7fffff,8,0.0,0.0,0.0,"[51.531805761541825, -2.626184843450052]",1
1028,8819586507fffff,8,0.0,0.0,0.0,"[51.30751890163552, -2.87810221335752]",14
1029,881958751dfffff,8,0.0,0.0,0.0,"[51.44102501576129, -2.7766211446082956]",2
1030,8819587081fffff,8,0.0,0.0,0.0,"[51.50476486746848, -2.826888585586063]",5
1031,8819583839fffff,8,0.0,0.0,0.0,"[51.4395870388885, -2.4793207540168187]",2
1032,8819586249fffff,8,0.0,0.0,0.0,"[51.48884134397227, -2.8629363178020153]",6
1033,8819586e61fffff,8,3258.4288194444443,0.0,0.0,"[51.3434158061882, -2.979980119615307]",21
1034,88195839b3fffff,8,0.0,0.0,0.0,"[51.38470291656688, -2.5373270071089715]",5
1035,881958383dfffff,8,0.0,0.0,0.0,"[51.44144326808393, -2.4918177969095354]",1
1036,8819586547fffff,8,471.60069444444446,0.0,0.0,"[51.32713149318992, -2.867206181774734]",12
1037,88195876abfffff,8,1310.4583333333333,0.0,0.0,"[51.42085244774801, -2.6388617868621966]",2
1038,8819586317fffff,8,0.0,0.0,0.0,"[51.45282412167995, -2.955381836858598]",15
1039,88195870a1fffff,8,0.0,0.0,0.0,"[51.50249557815443, -2.859833737231829]",7
1040,8819586e3bfffff,8,0.0,0.0,0.0,"[51.304688715265996, -2.956322851902583]",21
1041,8819587097fffff,8,0.0,0.0,0.0,"[51.48155092388834, -2.812728388202647]",2
1042,8819582811fffff,8,0.0,0.0,0.0,"[51.29910956597595, -2.531343903449591]",3
1043,881958382dfffff,8,919.8055555555557,0.0,0.0,"[51.45878501696145, -2.513644372301392]",1
1044,8819582a67fffff,8,0.0,0.0,0.0,"[51.36920882989179, -2.528003377185472]",7
1045,8819582919fffff,8,0.0,0.0,0.0,"[51.317921303705496, -2.610884415839822]",7
1046,8819587669fffff,8,8239.88125,0.0,0.0,"[51.50232696863648, -2.665394341992839]",3
1047,8819587459fffff,8,0.0,0.0,0.0,"[51.44592058456948, -2.665438836996671]",2
1048,8819587133fffff,8,0.0,0.0,0.0,"[51.544338598481964, -2.954197857173743]",17
1049,881958656dfffff,8,0.0,0.0,0.0,"[51.33850422175709, -2.8969730329855228]",14
1050,88195874cbfffff,8,0.0,0.0,0.0,"[51.40129909251175, -2.6498334104457197]",5
1051,881958291bfffff,8,0.0,0.0,0.0,"[51.31017167930056, -2.6062147713253907]",8
1052,881958605bfffff,8,0.0,0.0,0.0,"[51.42235413634099, -2.890972488115505]",11
1053,8819586635fffff,8,0.0,0.0,0.0,"[51.32442091561296, -2.75147699488716]",4
1054,88195862b5fffff,8,0.0,0.0,0.0,"[51.391386370626854, -2.8720784465394242]",12
1055,8819586743fffff,8,0.0,0.0,0.0,"[51.36680123007749, -2.800007557003415]",5
1056,88195805d1fffff,8,0.0,0.0,0.0,"[51.550717527953104, -2.4209476237610934]",1
1057,8819586031fffff,8,0.0,0.0,0.0,"[51.40226243490963, -2.9473303116092993]",17
1058,881958746dfffff,8,0.0,0.0,0.0,"[51.46283919968542, -2.732772964775197]",4
1059,88195865c1fffff,8,0.0,0.0,0.0,"[51.27882860654787, -2.826437408232165]",12
1060,881958282bfffff,8,0.0,0.0,0.0,"[51.31239620112188, -2.5734331651548468]",7
1061,8819583b19fffff,8,0.0,0.0,0.0,"[51.49595584281128, -2.479094703836149]",1
1062,881958729dfffff,8,0.0,0.0,0.0,"[51.53655853569823, -2.7547634034414537]",7
1063,881958216dfffff,8,0.0,0.0,0.0,"[51.36987051779288, -2.4374580210453107]",8
1064,8819580e9bfffff,8,0.0,0.0,0.0,"[51.54239509774205, -2.5070940472391716]",4
1065,88195828cbfffff,8,0.0,0.0,0.0,"[51.27990872085516, -2.4971042002492396]",2
1066,8819586685fffff,8,0.0,0.0,0.0,"[51.28977013880576, -2.7077191913595424]",8
1067,881958295bfffff,8,0.0,0.0,0.0,"[51.32973784356896, -2.595249378223312]",5
1068,8819587649fffff,8,235.45833333333334,0.0,0.0,"[51.50454018625344, -2.632490934515937]",3
1069,8819583b31fffff,8,85.9537037037037,0.0,0.0,"[51.4878992036331, -2.519803705043753]",1
1070,8819582853fffff,8,0.0,0.0,0.0,"[51.31091503339016, -2.515707406279678]",3
1071,8819580da7fffff,8,0.0,0.0,0.0,"[51.52515415149991, -2.724955111644505]",5
1072,8819586501fffff,8,0.0,0.0,0.0,"[51.313452517834484, -2.870297822421772]",13
1073,8819582b61fffff,8,0.0,0.0,0.0,"[51.38803217337763, -2.6076370477257376]",3
1074,8819580dd7fffff,8,0.0,0.0,0.0,"[51.52959837985722, -2.6591024427878676]",3
1075,8819582a07fffff,8,0.0,0.0,0.0,"[51.35186213908323, -2.5062038299467533]",8
1076,8819587adbfffff,8,0.0,0.0,0.0,"[51.5306827719736, -2.9572826018120146]",16
1077,881958713bfffff,8,0.0,0.0,0.0,"[51.55025896864771, -2.946364736044331]",17
1078,88195862b1fffff,8,7280.900297619048,0.0,0.0,"[51.389569512674285, -2.859543424808699]",11
1079,88195860a9fffff,8,14.791666666666666,0.0,0.0,"[51.37129278963415, -2.9284045789764623]",15
1080,8819586251fffff,8,0.0,0.0,0.0,"[51.46562598090173, -2.848761641178857]",5
1081,8819587617fffff,8,0.0,2.0,1.0,"[51.4558842026231, -2.6372527896937004]",0
1082,88195860a5fffff,8,55.775,0.0,0.0,"[51.367167318861924, -2.9487538111543548]",17
1083,881958666dfffff,8,23.791666666666668,0.0,0.0,"[51.36724661550108, -2.7546354678035314]",2
1084,881958669dfffff,8,0.0,0.0,0.0,"[51.27835832383568, -2.6780576688541733]",11
1085,8819582981fffff,8,0.0,0.0,0.0,"[51.275096890008435, -2.6078380888577564]",11
1086,88195828c5fffff,8,0.0,0.0,0.0,"[51.28360636737734, -2.5220360607003856]",3
1087,8819580ce5fffff,8,0.0,0.0,0.0,"[51.5395434266178, -2.630875817812812]",2
1088,8819582907fffff,8,0.0,0.0,0.0,"[51.32343578244048, -2.6483536764192066]",7
1089,8819587447fffff,8,0.0,0.0,0.0,"[51.45143087824716, -2.703012053197007]",5
1090,88195874dbfffff,8,0.0,0.0,0.0,"[51.38396922173916, -2.627964667373002]",3
1091,8819582a43fffff,8,0.0,0.0,0.0,"[51.369548455686044, -2.4827229731786242]",6
1092,8819582801fffff,8,0.0,0.0,0.0,"[51.316457162332675, -2.5531354001318727]",6
1093,88195866e7fffff,8,0.0,0.0,0.0,"[51.299348452148045, -2.72490079990968]",7
1094,88195829e7fffff,8,0.0,0.0,0.0,"[51.28652330024773, -2.637468018482983]",12
1095,881958653bfffff,8,0.0,0.0,0.0,"[51.292023488524336, -2.8686753742735926]",14
1096,8819587707fffff,8,0.0,0.0,0.0,"[51.48605863824133, -2.746887779903029]",1
1097,8819583925fffff,8,269.76785714285717,0.0,0.0,"[51.465837979439435, -2.6090631687826753]",1
1098,8819582a95fffff,8,0.0,0.0,0.0,"[51.28800509649056, -2.4565452185514327]",3
1099,88195838edfffff,8,0.0,0.0,0.0,"[51.4240976500148, -2.4700080195612895]",2
1100,881958655bfffff,8,738.875,0.0,0.0,"[51.313934696993556, -2.824943496131709]",9
1101,881958620dfffff,8,0.0,0.0,0.0,"[51.471083313768965, -2.8864180035731484]",8
1102,8819583b65fffff,8,0.0,0.0,0.0,"[51.52659991106782, -2.5431643752442894]",1
1103,881958746bfffff,8,0.0,0.0,0.0,"[51.45326526578972, -2.7155404678720463]",4
1104,8819587291fffff,8,0.0,0.0,0.0,"[51.52882197234975, -2.750051576940377]",6
1105,88195829c9fffff,8,0.0,0.0,0.0,"[51.30058064609015, -2.589065326268917]",8
1106,8819582945fffff,8,0.0,0.0,0.0,"[51.3507537330531, -2.642074001848965]",4
1107,881958760bfffff,8,0.0,0.0,0.0,"[51.477266070502274, -2.638791377236158]",2
1108,881958294bfffff,8,0.0,0.0,0.0,"[51.3470756221681, -2.6170823386305395]",3
1109,8819583805fffff,8,0.0,0.0,0.0,"[51.45507460963811, -2.4886391569921478]",1
1110,8819586409fffff,8,0.0,0.0,0.0,"[51.30665106736896, -2.7749062333058085]",7
1111,8819582aedfffff,8,0.0,0.0,0.0,"[51.32861425571304, -2.4922442971702643]",5
1112,8819586197fffff,8,57.291666666666664,0.0,0.0,"[51.35709928059513, -2.976910157050613]",20
1113,88195874e3fffff,8,0.0,0.0,0.0,"[51.39315602246327, -2.6905056436892356]",2
1114,88195828ebfffff,8,0.0,0.0,0.0,"[51.27770136809101, -2.529850929260825]",4
1115,8819586343fffff,8,0.0,0.0,0.0,"[51.48789198549773, -2.9539601771260813]",13
1116,881958606bfffff,8,0.0,0.0,0.0,"[51.43734579956584, -2.9459051027627723]",15
1117,881958631bfffff,8,0.0,0.0,0.0,"[51.45694093349487, -2.9350019423331375]",13
1118,8819586417fffff,8,0.0,0.0,0.0,"[51.277477565646116, -2.768625763336779]",11
1119,8819586003fffff,8,0.0,0.0,0.0,"[51.414124828976576, -2.931700780762022]",15
1120,8819587531fffff,8,0.0,0.0,0.0,"[51.431019640755665, -2.8048061271987446]",5
1121,8819580ccdfffff,8,0.0,0.0,0.0,"[51.547629990603944, -2.5901108328663165]",1
1122,8819582805fffff,8,0.0,0.0,0.0,"[51.31830218329596, -2.5656154086953746]",7
1123,8819586083fffff,8,8.708333333333334,0.0,0.0,"[51.35992634654334, -2.8986075830024407]",13
1124,88195828cdfffff,8,0.0,0.0,0.0,"[51.28951017017766, -2.5142200778314616]",2
1125,8819583a6dfffff,8,0.0,0.0,0.0,"[51.51947674710619, -2.4477020820606015]",3
1126,8819582825fffff,8,0.0,0.0,0.0,"[51.31608078251576, -2.5983986635723206]",7
1127,8819582a2bfffff,8,0.0,0.0,0.0,"[51.35371293147153, -2.518685410566629]",7
1128,88195865e5fffff,8,0.0,0.0,0.0,"[51.278339588408194, -2.871764835965505]",15
1129,8819583b6dfffff,8,0.0,0.0,0.0,"[51.53248507868971, -2.5353163637524774]",2
1130,88195871a7fffff,8,0.0,0.0,0.0,"[51.50928938189, -2.9556207639686733]",14
1131,8819582959fffff,8,0.0,0.0,0.0,"[51.337486545397155, -2.5999187357562836]",4
1132,8819587599fffff,8,0.0,0.0,0.0,"[51.384995705591194, -2.7311791918000243]",2
1133,8819587191fffff,8,0.0,0.0,0.0,"[51.50021643772889, -2.8927845929073404]",9
1134,8819586193fffff,8,16.333333333333332,0.0,0.0,"[51.35529395540484, -2.964369230946213]",19
1135,8819586ec1fffff,8,0.0,0.0,0.0,"[51.29152042626674, -2.914027420063398]",18
1136,8819580cebfffff,8,0.0,0.0,0.0,"[51.535851216445046, -2.605805319208174]",1
1137,8819583aa5fffff,8,0.0,0.0,0.0,"[51.4398952107994, -2.4340021571626846]",5
1138,881958749bfffff,8,0.0,0.0,0.0,"[51.36440952606188, -2.638932059320432]",3
1139,881958280dfffff,8,0.0,0.0,0.0,"[51.32420696836183, -2.5577965350363496]",7
1140,8819586ec5fffff,8,0.0,0.0,0.0,"[51.29332878143027, -2.9265482003130834]",19
1141,8819586543fffff,8,0.0,0.0,0.0,"[51.3253161624742, -2.854685657097583]",11
1142,8819580d81fffff,8,0.0,0.0,0.0,"[51.533279594422595, -2.684183937124782]",5
1143,88195821a7fffff,8,0.0,0.0,0.0,"[51.28243701652081, -2.419172991722082]",6
1144,8819586191fffff,8,0.0,0.0,0.0,"[51.36303752564917, -2.9691033072879556]",19
1145,8819582b2dfffff,8,0.0,0.0,0.0,"[51.376223246113476, -2.623286796514842]",2
1146,8819587507fffff,8,0.0,0.0,0.0,"[51.444677288477415, -2.801694308716632]",4
1147,8819587035fffff,8,0.0,0.0,0.0,"[51.541175036483274, -2.8834898873680594]",12
1148,8819582917fffff,8,0.0,0.0,0.0,"[51.306099976094266, -2.626514978255882]",9
1149,881958385dfffff,8,0.0,0.0,0.0,"[51.46312712091259, -2.447958804684178]",4
1150,88195865c7fffff,8,0.0,0.0,0.0,"[51.272895990225756, -2.834239001882804]",13
1151,8819582955fffff,8,0.0,0.0,0.0,"[51.33341919355314, -2.6202279563062074]",5
1152,8819583b49fffff,8,0.0,0.0,0.0,"[51.53279825286182, -2.489905323193267]",4
1153,88195871b5fffff,8,0.0,0.0,0.0,"[51.49974106386039, -2.9383080748707306]",12
1154,88195874a7fffff,8,0.0,0.0,0.0,"[51.37541990166576, -2.713970327283114]",2
1155,8819586023fffff,8,0.0,0.0,0.0,"[51.41181194727372, -2.964616536514566]",18
1156,8819582a5bfffff,8,0.0,0.0,0.0,"[51.358089005506336, -2.453116816584766]",8
1157,881958388bfffff,8,0.0,0.0,0.0,"[51.39714201269991, -2.431084258636838]",6
1158,881958281bfffff,8,0.0,0.0,0.0,"[51.29726175915027, -2.518872439186301]",2
