,HexId,HexLevel,AverageMotorVehicles,AreaConnectorCount,AreaStationCount,CentroidCoor,KNumber,AverageMotorVehiclesPerHex,IniCostHardwareCost,IniCostInstallationCost,IniGridReinforcementCost,DailyDemandPerStation,DailyElectricityCost,DailyEstimatedRevenue,MonthlyEstimatedRevenue,MonthlyElectricityCost,MonthlyMaintenanceCost
1632,8819587445fffff,8,0.0,0.0,0.0,"[51.45917206473373, -2.7077095719427025]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1633,8819586303fffff,8,0.0,0.0,0.0,"[51.46830058004593, -2.9648643253348035]",15,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1634,8819586561fffff,8,0.0,0.0,0.0,"[51.33075858100643, -2.892253183932738]",14,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1635,8819587597fffff,8,0.0,0.0,0.0,"[51.37316417659432, -2.7468178348971573]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1636,8819583901fffff,8,988.221836419753,2.0,1.0,"[51.466191648677786, -2.563679005542431]",0,406.21238057486045,1000,400,0,1.1417959815379652,1.9902874113384579,29.686695519987097,890.6008655996129,59.70862234015374,300
1637,88195875c5fffff,8,0.0,0.0,0.0,"[51.417799286534866, -2.76250215832356]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1638,8819582107fffff,8,0.0,0.0,0.0,"[51.338873656376784, -2.4188890959723417]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1639,88195860b7fffff,8,0.0,0.0,0.0,"[51.3421260839385, -2.9220325105871985]",16,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1640,8819587759fffff,8,374.79947916666663,0.0,0.0,"[51.50010393564648, -2.6983035703198532]",1,406.21238057486045,1000,400,0,0.433045014209998,0.7548494251697317,11.259170369459948,337.77511108379844,22.64548275509195,300
1641,8819587435fffff,8,25.811342592592595,0.0,0.0,"[51.42005295838112, -2.7296259707836583]",3,406.21238057486045,1000,400,500000,0.02982254202871495,0.05198426946109361,0.7753860927465888,23.261582782397664,1.5595280838328083,300
1642,88195839d7fffff,8,0.0,0.0,0.0,"[51.408282338649656, -2.5060042911210654]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1643,8819580dc3fffff,8,0.0,0.0,0.0,"[51.5450728219179, -2.6684966775522803]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1644,8819582167fffff,8,0.0,0.0,0.0,"[51.35623158385797, -2.44064276931454]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1645,8819582ad1fffff,8,0.0,0.0,0.0,"[51.30569420021794, -2.4330841596697605]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1646,8819583b53fffff,8,0.0,17.0,6.0,"[51.50183787132176, -2.471248229711371]",0,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1647,8819587621fffff,8,159.75496031746033,0.0,0.0,"[51.476885262476195, -2.68421011795235]",2,406.21238057486045,1000,400,500000,0.18458160404761048,0.3217478856474708,4.799121705237873,143.9736511571362,9.652436569424124,300
1648,881958663bfffff,8,0.0,0.0,0.0,"[51.32076619997122, -2.7264686316542974]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1649,8819582859fffff,8,0.0,0.0,0.0,"[51.32456618891354, -2.5125409610551213]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1650,881958620bfffff,8,0.0,0.0,0.0,"[51.46152647656061, -2.8691373038264874]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1651,8819587459fffff,8,0.0,0.0,0.0,"[51.44592058456948, -2.665438836996671]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1652,881958675bfffff,8,0.0,0.0,0.0,"[51.355407900933926, -2.770267356092442]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1653,8819582ae5fffff,8,0.0,0.0,0.0,"[51.32271571232453, -2.500066448583525]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1654,881958755dfffff,8,0.0,0.0,0.0,"[51.46059091572511, -2.7656741538119207]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1655,8819582a25fffff,8,0.0,0.0,0.0,"[51.3574109817032, -2.543654600223904]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1656,8819586e61fffff,8,325.84288194444446,0.0,0.0,"[51.3434158061882, -2.979980119615307]",21,406.21238057486045,1000,400,500000,0.3764803402491175,0.6562504106950416,9.788488846477055,293.6546653943116,19.687512320851248,300
1657,8819586721fffff,8,0.0,0.0,0.0,"[51.35266627917357, -2.84849310877671]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1658,88195829d1fffff,8,0.0,0.0,0.0,"[51.27732705481329, -2.575075932492119]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1659,8819582b23fffff,8,0.0,0.0,0.0,"[51.36072992913063, -2.6139353152576845]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1660,881958718dfffff,8,0.0,0.0,0.0,"[51.525241110282785, -2.9195603246926094]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1661,8819587ad3fffff,8,0.0,0.0,0.0,"[51.524759766858004, -2.965112598824762]",16,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1662,8819586081fffff,8,0.0,0.0,0.0,"[51.367670373323456, -2.903330883382053]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1663,88195839a7fffff,8,135.06845238095238,0.0,0.0,"[51.40389062780963, -2.571652767909778]",1,406.21238057486045,1000,400,0,0.1560587010704521,0.2720290430099265,4.0575262278317545,121.72578683495263,8.160871290297795,300
1664,8819582aa7fffff,8,0.0,0.0,0.0,"[51.29541277633195, -2.5064029807066612]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1665,8819580c13fffff,8,0.0,0.0,0.0,"[51.54947861878768, -2.6026456120797863]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1666,881958673dfffff,8,0.0,0.0,0.0,"[51.34310265758213, -2.8312589511616757]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1667,8819586521fffff,8,0.0,0.0,0.0,"[51.31114258774081, -2.903143525696557]",16,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1668,8819583a67fffff,8,0.0,0.0,0.0,"[51.50585756256427, -2.4508929215995083]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1669,88195838e1fffff,8,0.0,0.0,0.0,"[51.416352274789155, -2.4653537765660363]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1670,8819587517fffff,8,0.0,0.0,0.0,"[51.42736884286214, -2.779738083874598]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1671,88195839a9fffff,8,230.74305555555554,0.0,0.0,"[51.41568564175549, -2.5559912755560736]",2,406.21238057486045,1000,400,500000,0.26660157050933453,0.4647185295862312,6.931640833242698,207.94922499728094,13.941555887586937,300
1672,8819582a49fffff,8,0.0,0.0,0.0,"[51.38318894293936, -2.4795463639524904]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1673,881958764bfffff,8,253.625,0.0,0.0,"[51.496800664302434, -2.627802529582305]",2,406.21238057486045,1000,400,500000,0.2930394726620494,0.5108029655866715,7.619026289213284,228.57078867639854,15.324088967600144,300
1674,8819587295fffff,8,0.0,0.0,0.0,"[51.53065409274561, -2.762602819480597]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1675,88195838c7fffff,8,0.0,0.0,0.0,"[51.41263498293023, -2.4403794018482947]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1676,88195805b5fffff,8,0.0,0.0,0.0,"[51.53093895518399, -2.477388735608377]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1677,8819587623fffff,8,0.0,0.0,0.0,"[51.46914478294252, -2.679515157225355]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1678,88195871ebfffff,8,0.0,0.0,0.0,"[51.532976070043105, -2.9243006998484002]",14,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1679,88195871c3fffff,8,0.0,0.0,0.0,"[51.529342760742445, -2.8991579133733496]",12,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1680,8819586421fffff,8,0.0,0.0,0.0,"[51.29843885809665, -2.8155336377107485]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1681,8819582b17fffff,8,0.0,0.0,0.0,"[51.347453673528314, -2.5717884316894644]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1682,8819586193fffff,8,16.333333333333332,0.0,0.0,"[51.35529395540484, -2.964369230946213]",19,406.21238057486045,1000,400,500000,0.018871607242241392,0.03289547601609582,0.4906617882982762,14.719853648948288,0.9868642804828746,300
1683,88195860d1fffff,8,0.0,0.0,0.0,"[51.369972047354146, -2.8704531384378758]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1684,8819587735fffff,8,0.0,0.0,0.0,"[51.47424139402826, -2.762552439759812]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1685,88195874d5fffff,8,0.0,0.0,0.0,"[51.38764749640259, -2.6529750492971287]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1686,8819586211fffff,8,25.666666666666668,0.0,0.0,"[51.44604723924723, -2.8596884393081687]",7,406.21238057486045,1000,400,500000,0.029655382809236477,0.05169289088243629,0.7710399530401484,23.131198591204452,1.5507867264730886,300
1687,88195860b9fffff,8,708.7019444444444,0.0,0.0,"[51.353994122258165, -2.9064170228978186]",14,406.21238057486045,1000,400,500000,0.8188374335123471,1.4273319071040425,21.289773271321025,638.6931981396308,42.81995721312127,300
1688,8819583811fffff,8,0.0,0.0,0.0,"[51.43587104268411, -2.454332723818068]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1689,8819580c9dfffff,8,0.0,2.0,1.0,"[51.51078693993029, -2.579225017463352]",0,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1690,8819583941fffff,8,0.0,0.0,0.0,"[51.485716008898294, -2.5526732580281988]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1691,88195866a3fffff,8,0.0,0.0,0.0,"[51.277926756245925, -2.7233341434476173]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1692,8819587423fffff,8,0.0,0.0,0.0,"[51.427795545195586, -2.7343254659082366]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1693,88195865c5fffff,8,0.0,0.0,0.0,"[51.28064529116045, -2.83894432093868]",12,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1694,88195871bbfffff,8,0.0,0.0,0.0,"[51.49611261797569, -2.913176181961839]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1695,88195860d5fffff,8,0.0,0.0,0.0,"[51.37178720454515, -2.8829853113333797]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1696,88195862cbfffff,8,0.0,0.0,0.0,"[51.426924435005795, -2.825165864296526]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1697,8819582ab5fffff,8,0.0,0.0,0.0,"[51.285810601247505, -2.489287698678622]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1698,88195876ebfffff,8,1270.8843749999999,0.0,0.0,"[51.440399606254964, -2.6278836775447796]",1,406.21238057486045,1000,400,0,1.4683855576715157,2.5595722332883724,38.17802449945941,1145.3407349837823,76.78716699865117,300
1699,88195876a3fffff,8,0.0,0.0,0.0,"[51.414948562363925, -2.646690365984684]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1700,88195875cdfffff,8,21.369212962962962,0.0,0.0,"[51.423713280558395, -2.7546780298146434]",2,406.21238057486045,1000,400,500000,0.02469008535384799,0.04303778158199951,0.6419422192000477,19.258266576001432,1.2911334474599852,300
1701,88195860cdfffff,8,0.0,0.0,0.0,"[51.39501650544483, -2.8971544550139705]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1702,88195805a3fffff,8,0.0,0.0,0.0,"[51.53867812536987, -2.482054278211215]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1703,881958625bfffff,8,0.0,0.0,0.0,"[51.46380447872591, -2.836213509956893]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1704,8819582b41fffff,8,0.0,0.0,0.0,"[51.390245614304156, -2.5748110713430656]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1705,88195870c7fffff,8,0.0,0.0,0.0,"[51.51841406229699, -2.82377748706369]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1706,88195874d1fffff,8,0.0,0.0,0.0,"[51.38580895108799, -2.6404688564275003]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1707,8819582a97fffff,8,0.0,0.0,0.0,"[51.280252441315135, -2.4519041837896616]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1708,88195860ebfffff,8,0.0,0.0,0.0,"[51.38315704207728, -2.9127817810916135]",14,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1709,881958762bfffff,8,0.0,0.0,0.0,"[51.47504701792213, -2.671680604271161]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1710,88195828c9fffff,8,0.0,0.0,0.0,"[51.28766097319366, -2.501752885129011]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1711,8819582925fffff,8,0.0,0.0,0.0,"[51.32893962202002, -2.685840927815491]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1712,8819582b47fffff,8,0.0,0.0,0.0,"[51.38434487399754, -2.582638160944479]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1713,88195870abfffff,8,0.0,0.0,0.0,"[51.50067403191164, -2.847276188444867]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1714,88195866ebfffff,8,0.0,0.0,0.0,"[51.303439500106116, -2.704594415184447]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1715,8819586439fffff,8,0.0,0.0,0.0,"[51.287049468697454, -2.785821848342883]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1716,8819586725fffff,8,0.0,0.0,0.0,"[51.35448308420112, -2.8610187478577735]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1717,8819583805fffff,8,0.0,0.0,0.0,"[51.45507460963811, -2.4886391569921478]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1718,88195875b7fffff,8,0.0,0.0,0.0,"[51.37089864757667, -2.7796710887986733]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1719,8819586443fffff,8,0.0,0.0,0.0,"[51.31257554641087, -2.7670976112975314]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1720,8819586301fffff,8,0.0,0.0,0.0,"[51.476038109307844, -2.9696077289412646]",15,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1721,8819580cabfffff,8,0.0,0.0,0.0,"[51.51632904755382, -2.6168071785610807]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1722,8819582819fffff,8,0.0,0.0,0.0,"[51.30501289816318, -2.5235262124567597]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1723,8819580d8bfffff,8,0.0,0.0,0.0,"[51.53143958238372, -2.6716421840375193]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1724,88195862d9fffff,8,0.0,0.0,0.0,"[51.41735986448489, -2.8079165515717075]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1725,881958602bfffff,8,0.0,0.0,0.0,"[51.417744476317615, -2.9568017899957098]",17,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1726,8819586247fffff,8,0.0,0.0,0.0,"[51.477003856726924, -2.878591909478899]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1727,88195871d1fffff,8,0.0,0.0,0.0,"[51.5197886468215, -2.8818559985736734]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1728,88195862a9fffff,8,0.0,0.0,0.0,"[51.41279671811977, -2.8737049763179434]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1729,8819582aebfffff,8,0.0,0.0,0.0,"[51.319011231295825, -2.4751234507072115]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1730,8819583a63fffff,8,0.0,0.0,0.0,"[51.503995246141756, -2.438387233352087]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1731,8819582807fffff,8,0.0,0.0,0.0,"[51.31055214205232, -2.560953420411121]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1732,8819583995fffff,8,0.0,0.0,0.0,"[51.39649502562701, -2.521667886404516]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1733,881958298dfffff,8,0.0,0.0,0.0,"[51.282848339242456, -2.612505187659241]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1734,8819582a3dfffff,8,0.0,0.0,0.0,"[51.34596430386697, -2.514028549538161]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1735,881958391dfffff,8,446.75,0.0,0.0,"[51.45659930029842, -2.5464960200789695]",1,406.21238057486045,1000,400,0,0.51617697155947,0.8997584026647433,13.420601260546219,402.61803781638656,26.9927520799423,300
1736,8819586c19fffff,8,0.0,0.0,0.0,"[51.27316572746769, -2.9827837838316085]",25,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1737,8819587193fffff,8,0.0,0.0,0.0,"[51.492479376501876, -2.8880522609841144]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1738,8819586e0bfffff,8,229.22916666666666,0.0,0.0,"[51.32431505454849, -2.9454472612039972]",19,406.21238057486045,1000,400,500000,0.2648524164367118,0.4616695441391611,6.886162827354507,206.5848848206352,13.850086324174834,300
1739,8819586663fffff,8,0.0,5.0,3.0,"[51.35175497148106, -2.7452408260928407]",0,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1740,8819583aa3fffff,8,0.0,0.0,0.0,"[51.43028821240488, -2.4168658279613844]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1741,8819586229fffff,8,0.0,0.0,0.0,"[51.466977323659556, -2.906798781333345]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1742,881958761bfffff,8,34.5,0.0,0.0,"[51.459940564197325, -2.616899077547607]",1,406.21238057486045,1000,400,0,0.03986145611371396,0.06948330138093707,1.036397858956563,31.09193576869689,2.084499041428112,300
1743,8819587729fffff,8,0.0,0.0,0.0,"[51.495628401092944, -2.7641394088022473]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1744,8819587293fffff,8,0.0,0.0,0.0,"[51.52108494486811, -2.7453411838681325]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1745,88195839e9fffff,8,777.0625,0.0,0.0,"[51.43521992900895, -2.544993200906495]",1,406.21238057486045,1000,400,0,0.8978215287351553,1.5650106631688239,23.34335974711404,700.3007924134212,46.950319895064716,300
1746,881958660bfffff,8,0.0,0.0,0.0,"[51.34035034012961, -2.715531632698563]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1747,8819586735fffff,8,0.0,0.0,0.0,"[51.33717502234439, -2.8390689808059997]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1748,88195876e5fffff,8,0.0,0.0,0.0,"[51.44408144488833, -2.6529184432558885]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1749,88195829c1fffff,8,0.0,0.0,0.0,"[51.2946710735535, -2.5968797308208513]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1750,8819586e5dfffff,8,0.0,0.0,0.0,"[51.336190270232215, -2.9298385582925057]",17,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1751,8819580dedfffff,8,0.0,0.0,0.0,"[51.55832734592685, -2.7108417793599355]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1752,8819587703fffff,8,0.0,0.0,0.0,"[51.48422634458458, -2.734348237434798]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1753,8819586199fffff,8,0.0,0.0,0.0,"[51.368974574107504, -2.9612953242753215]",18,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1754,88195829e7fffff,8,0.0,0.0,0.0,"[51.28652330024773, -2.637468018482983]",12,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1755,8819583a35fffff,8,0.0,0.0,0.0,"[51.47675196277186, -2.4447697075274566]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1756,8819586689fffff,8,0.0,0.0,0.0,"[51.29385905319589, -2.6874176404540435]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1757,88195860b5fffff,8,0.0,0.0,0.0,"[51.34987080672133, -2.9267583345183756]",16,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1758,8819583825fffff,8,3.0,2.0,1.0,"[51.452895545211184, -2.5214832607391906]",0,406.21238057486045,1000,400,0,0.0034662135751055622,0.006042026207038008,0.09012155295274461,2.7036465885823384,0.18126078621114025,300
1759,881958729dfffff,8,0.0,0.0,0.0,"[51.53655853569823, -2.7547634034414537]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1760,8819587017fffff,8,0.0,0.0,0.0,"[51.53571028071325, -2.8457889497947964]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1761,88195870ddfffff,8,0.0,0.0,0.0,"[51.51476158777056, -2.7986666754997866]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1762,8819583b63fffff,8,0.0,0.0,0.0,"[51.517006646915924, -2.5259695478327613]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1763,881958384dfffff,8,0.0,0.0,0.0,"[51.480472433379624, -2.469772954746283]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1764,8819583923fffff,8,1007.3386574074075,8.0,4.0,"[51.4562505725956, -2.591866714455359]",0,406.21238057486045,1000,400,0,1.163883643011389,2.0287888558060123,30.260974718296115,907.8292415488835,60.86366567418037,300
1765,8819582905fffff,8,0.0,0.0,0.0,"[51.33118429685874, -2.6530315451190702]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1766,8819586529fffff,8,0.0,0.0,0.0,"[51.317078132027355, -2.895339709627516]",15,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1767,8819583889fffff,8,0.0,0.0,0.0,"[51.40488872391916, -2.435731123488375]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1768,8819586033fffff,8,0.0,0.0,0.0,"[51.3945207182883, -2.9425967263159656]",17,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1769,8819587613fffff,8,1072.7908333333332,0.0,0.0,"[51.454041948869644, -2.624733861795114]",1,406.21238057486045,1000,400,0,1.2395073832496029,2.160610109890048,32.22719196448968,966.8157589346903,64.81830329670143,300
1770,8819586357fffff,8,0.0,0.0,0.0,"[51.472417392371945, -2.944478181535967]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1771,8819586417fffff,8,0.0,0.0,0.0,"[51.277477565646116, -2.768625763336779]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1772,88195862c7fffff,8,0.0,0.0,0.0,"[51.422824908224584, -2.8455258968459733]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1773,8819587733fffff,8,0.0,0.0,0.0,"[51.46467098171217, -2.745307665965866]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1774,881958655bfffff,8,369.4375,0.0,0.0,"[51.313934696993556, -2.824943496131709]",9,406.21238057486045,1000,400,500000,0.42684975921768703,0.7440503522875346,11.098093739659863,332.94281218979586,22.32151056862604,300
1775,8819587185fffff,8,0.0,0.0,0.0,"[51.51932100470159, -2.9273912026635442]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1776,8819583b47fffff,8,0.0,0.0,0.0,"[51.52103490157965, -2.5056040447264256]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1777,8819583a3bfffff,8,0.0,0.0,0.0,"[51.47302677460535, -2.419774553062771]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1778,8819583ae7fffff,8,0.0,0.0,0.0,"[51.4516594777832, -2.418319644204494]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1779,8819586e33fffff,8,0.0,0.0,0.0,"[51.29874669162155, -2.964122407217436]",22,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1780,881958295dfffff,8,0.0,0.0,0.0,"[51.33932759241704, -2.612409293352186]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1781,8819583959fffff,8,0.0,0.0,0.0,"[51.4742698924809, -2.5229775655469036]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1782,88195876ddfffff,8,44.25,0.0,0.0,"[51.43486795866039, -2.5903465940743566]",2,406.21238057486045,1000,400,500000,0.05112665023280704,0.0891198865538106,1.329292906052983,39.87878718158949,2.6735965966143183,300
1783,8819582aa9fffff,8,0.0,0.0,0.0,"[51.30721439806354, -2.490765443900776]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1784,88195866b5fffff,8,0.0,0.0,0.0,"[51.270176138732914, -2.718648641260138]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1785,88195871d9fffff,8,0.0,0.0,0.0,"[51.525704653324844, -2.874023111842711]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
