,timestamp,car_id,station_id,event_name
165,2024-04-22 10:15:39,194,63ba327b26344b5f629861defddc2099,arrive - charge
166,2024-04-22 10:15:59,117,5d0e19c6c541acec303211eb3d34ab7f,charge - finish
167,2024-04-22 10:16:27,144,c68e180dfd52ae72565d7b8b8c487a2c,charge - finish
168,2024-04-22 10:18:38,127,5e946476809f30de607f5b0b47ac49a4,queue - give up
169,2024-04-22 10:19:30,19,f6ea5bbfb60747c44de83d0ed40ad1ce,arrive - charge
170,2024-04-22 10:19:30,226,8a7a2a135d4d237e650116bc579d0d08,arrive - charge
171,2024-04-22 10:22:13,273,41a3d2506bf56db30a0c24710a23e937,arrive - queue
172,2024-04-22 10:22:31,215,91c15dbadb1114023857abfdbd0d809a,charge - finish
173,2024-04-22 10:22:31,72,91c15dbadb1114023857abfdbd0d809a,arrive - charge
174,2024-04-22 10:23:32,51,43a944b4d8dee4aa8a64941d4dde5f33,arrive - charge
175,2024-04-22 10:24:34,86,308fead6cc51941e83163b1ae846f636,charge - finish
176,2024-04-22 10:25:46,275,767c2163a253eef3f20770449d1829eb,charge - finish
177,2024-04-22 10:25:47,342,0ecbe2d1052ab4f21fd72c5eacbd04b8,arrive - charge
178,2024-04-22 10:26:06,91,dfc895269f44b9f0cf17eee59f364531,charge - finish
179,2024-04-22 10:26:35,203,b52630c925d39fd3e8917621a930705f,arrive - charge
180,2024-04-22 10:27:09,56,d4430aa7d7bf3f30bb8fedc3e0650700,arrive - charge
181,2024-04-22 10:28:57,269,d498549511e1982457c449a498a12eb0,arrive - charge
182,2024-04-22 10:29:54,64,50311a81ea533e1ef7c497e042778e6b,charge - finish
183,2024-04-22 10:30:31,382,aecf89d1270d044970cf4da4de7cf218,arrive - charge
184,2024-04-22 10:31:17,370,41a3d2506bf56db30a0c24710a23e937,arrive - queue
185,2024-04-22 10:32:33,391,a81438d0412b464915b7a283c671b0cf,arrive - queue
186,2024-04-22 10:33:41,76,8a7a2a135d4d237e650116bc579d0d08,arrive - queue
187,2024-04-22 10:34:40,287,cae2be3a60e8d453ec372274f39ad13c,arrive - charge
188,2024-04-22 10:36:02,201,351345f28c627ecce65526fd115467f7,charge - finish
189,2024-04-22 10:37:03,32,b4ed71f9558ece5011c54704204713c6,arrive - charge
190,2024-04-22 10:38:07,118,b97888a4e999fc77272f5c07cb8a6af5,arrive - charge
191,2024-04-22 10:38:17,306,b88f071fefbec84cdcd534fe9ac19b17,arrive - queue
192,2024-04-22 10:39:28,348,a81438d0412b464915b7a283c671b0cf,charge - finish
193,2024-04-22 10:39:28,391,a81438d0412b464915b7a283c671b0cf,arrive - charge
194,2024-04-22 10:39:54,188,d12ffc3496b137532d0b8210a9534e9a,charge - finish
195,2024-04-22 10:41:24,277,ce8ff54cc28466b0b264f0c2b5893287,arrive - charge
196,2024-04-22 10:43:00,180,597dd91e6b177f393877f173f231593f,arrive - charge
197,2024-04-22 10:43:41,283,00952df30217238f014249cc730f600d,arrive - charge
198,2024-04-22 10:43:57,308,91c15dbadb1114023857abfdbd0d809a,arrive - queue
199,2024-04-22 10:44:00,39,90d60beb748605ceebd6f17551dd5a1d,arrive - charge
200,2024-04-22 10:44:33,332,68f72ce18fdbdc6aec6f299eb6dc8cf4,charge - finish
201,2024-04-22 10:47:02,103,119f6887f5ebfd6d5b40213819263e68,arrive - charge
202,2024-04-22 10:47:18,181,aa0c1c360585020e8fb2d9f34fa25e7b,queue - give up
203,2024-04-22 10:48:05,288,ce8ff54cc28466b0b264f0c2b5893287,arrive - queue
204,2024-04-22 10:49:22,16,f3ade07c95869d169f835b4edf163cf8,arrive - charge
205,2024-04-22 10:49:32,124,6835aa5842f0e4afee8c1d3146f74267,charge - finish
206,2024-04-22 10:50:48,135,2efdd936737e33835e28cd6724149bfe,charge - finish
207,2024-04-22 10:51:22,47,5e946476809f30de607f5b0b47ac49a4,charge - finish
208,2024-04-22 10:52:23,168,c529a75eee4961bfc46a79304cd9569c,arrive - charge
209,2024-04-22 10:54:33,98,50311a81ea533e1ef7c497e042778e6b,charge - finish
210,2024-04-22 10:56:19,142,39c684ef55e8058d9d755500b4870508,charge - finish
211,2024-04-22 10:56:30,270,14dece81fc72843212ea6cc81558dd1a,arrive - charge
212,2024-04-22 10:58:00,31,b5bac3664df06aece363a410ab49f7cf,arrive - charge
213,2024-04-22 10:59:03,257,68f72ce18fdbdc6aec6f299eb6dc8cf4,arrive - charge
214,2024-04-22 11:00:21,122,2e1a01c35b665e60ab500263d6e3b19d,arrive - charge
215,2024-04-22 11:01:43,12,8a7a2a135d4d237e650116bc579d0d08,arrive - queue
216,2024-04-22 11:02:03,236,77195c4e029ba71a2e914ba4f867274e,charge - finish
217,2024-04-22 11:02:13,30,dfc895269f44b9f0cf17eee59f364531,arrive - charge
218,2024-04-22 11:03:18,353,ea2a6f3bb6028ac150aaed0ded9023ab,arrive - charge
219,2024-04-22 11:05:42,158,1edee226a3ec95d234dbb32fc8b782a2,arrive - charge
220,2024-04-22 11:06:10,247,1fb5ef8c315a0a9341131f6261ccaa54,charge - finish
221,2024-04-22 11:06:17,271,d6bb333630a2060e2367759169e54570,charge - finish
222,2024-04-22 11:06:28,283,00952df30217238f014249cc730f600d,charge - finish
223,2024-04-22 11:08:12,103,119f6887f5ebfd6d5b40213819263e68,charge - finish
224,2024-04-22 11:11:38,46,68f72ce18fdbdc6aec6f299eb6dc8cf4,arrive - charge
225,2024-04-22 11:11:55,323,41a3d2506bf56db30a0c24710a23e937,charge - finish
226,2024-04-22 11:11:55,273,41a3d2506bf56db30a0c24710a23e937,arrive - charge
227,2024-04-22 11:14:44,40,0109e4e4477217a485e6b95ec6d6603c,arrive - queue
228,2024-04-22 11:15:22,157,5b86822a19499d9df224ab24f21eba18,arrive - queue
229,2024-04-22 11:16:38,346,5f144f396670d569bf9bcdc22c6027ca,charge - finish
230,2024-04-22 11:17:43,320,a81438d0412b464915b7a283c671b0cf,arrive - queue
231,2024-04-22 11:19:54,134,e757852199c96e39152d28c1efea00c0,charge - finish
232,2024-04-22 11:20:32,5,91c15dbadb1114023857abfdbd0d809a,charge - finish
233,2024-04-22 11:20:32,308,91c15dbadb1114023857abfdbd0d809a,arrive - charge
234,2024-04-22 11:21:21,172,b97888a4e999fc77272f5c07cb8a6af5,charge - finish
235,2024-04-22 11:21:32,314,1125e6736b4496f989800f86e93a812f,charge - finish
236,2024-04-22 11:21:58,104,cae2be3a60e8d453ec372274f39ad13c,charge - finish
237,2024-04-22 11:24:21,345,597dd91e6b177f393877f173f231593f,arrive - queue
238,2024-04-22 11:25:42,340,b88f071fefbec84cdcd534fe9ac19b17,arrive - queue
239,2024-04-22 11:26:18,82,aa0c1c360585020e8fb2d9f34fa25e7b,charge - finish
240,2024-04-22 11:27:50,388,a81438d0412b464915b7a283c671b0cf,arrive - queue
241,2024-04-22 11:29:52,255,2f130bae5a3948b1fb3aac9477b4dab2,charge - finish
242,2024-04-22 11:30:08,269,d498549511e1982457c449a498a12eb0,charge - finish
243,2024-04-22 11:30:14,389,b153ea161401d7c68911515ffd65d457,charge - finish
